"entity_ID" "noendem" "geo_entity" "entity_class" "longitude" "latitude" "area" "area_ratio" "extent_ratio" "no_polygons" "dist" "botanical_continent" "biome" "geology" "age_Ma" "native_proc" "naturalized_proc" "CHELSA_annual_mean_Temp" "CHELSA_annual_Prec" "GDP" "Popdensity" "HI" "HF" "elev_range" "nfix" "endem"
"208" 546 95 "Singapore" "Island" 103.820131 1.356598 673.6968 0.880984180123759 0.837553300617269 42 0.165 "ASIA-TROPICAL" "Tropical & Subtropical Moist Broadleaf Forests" "nondev" NA 2747 429 26.82472 2380.81356 278.55865 8327.59573 73.33215 45.4237 95 "nfix" 1
"209" 547 34 "Cabrera" "Island" 2.943801 39.14508 12.320415 1 1 1 236.447 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" "nondev" 5.3 336 NA 18.02121 540.81818 1e-04 1974.26013 NA 14 87 "nfix" 0
"210" 548 10 "Dragonera" "Island" 2.319841 39.584266 3.106944 1 1 1 173.905 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" "nondev" 5.3 96 NA 17.76154 571.84615 0.17628 140.04892 NA 18 138 "nfix" 0
"211" 549 46 "Formentera" "Island" 1.458441 38.692306 87.319741 1 1 1 99.565 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" "nondev" 5.3 512 NA 18.21444 406.05556 1.0321 130.86732 48.09184 28.40164 177 "nfix" 0
"212" 550 60 "Ibiza" "Island" 1.41095 38.983251 576.672723 1 1 1 86.702 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" "nondev" 5.3 705 NA 17.5464 433.25371 4.61915 243.16514 54.25873 34.33656 354 "nfix" 3
"213" 551 87 "Mallorca" "Island" 2.956607 39.613452 3637.753677 1 1 1 167.804 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" "nondev" 5.3 1062 NA 16.9224 643.45123 4.2773 237.30365 52.5709 33.69045 1209 "nfix" 6
"214" 552 86 "Menorca" "Island" 4.07369 39.960245 702.195185 1 1 1 198.022 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" "nondev" 5.3 822 NA 17.26386 558.9631 2.71229 138.93237 54.10647 34.55268 219 "nfix" 2
"215" 553 1 "Auckland Islands" "Island" 166.097263 -50.736484 599.919353 0.800261194440913 0.830515631221872 8 1929.244 "AUSTRALASIA" "Tundra" "nondev" 18 170 NA 7.11236 1049.62513 0.00036 0 NA NA 589 "nfix" 1
"216" 558 1 "Masatierra" "Island" -78.848984 -33.647829 52.79007 1 1 1 601.632 "SOUTHERN AMERICA" "Temperate Broadleaf & Mixed Forests" "dev" 6 104 189 14.5908 1119.1954 0.11234 8.39063 6 NA 549 "nfix" 2
"217" 559 1 "Masafuera" "Island" -80.79197 -33.767484 56.722751 1 1 1 746.797 "SOUTHERN AMERICA" "Temperate Broadleaf & Mixed Forests" "dev" 6 69 118 13.87714 1177.71429 0 8.39063 6 NA 1163 "nfix" 2
"218" 560 0 "Santa Clara" "Island" -78.942363 -33.706456 2.650026 1 1 1 612.973 "SOUTHERN AMERICA" "Temperate Broadleaf & Mixed Forests" "dev" 2.5 7 25 15.275 1065.375 0 8.39063 NA NA 149 "nfix" 0
"219" 561 11 "Nuutele" "Island" -171.422746 -14.063602 1.266968 1 1 1 3912.977 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 3.5 131 47 27.1 3875 0.00551 93.27836 NA NA 70 "nfix" 0
"220" 562 7 "Nuulua" "Island" -171.410056 -14.073274 0.371421 1 1 1 3913.97 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 2.7 72 16 NA NA 0 93.27836 NA NA 14 "nfix" 0
"221" 563 12 "Namua" "Island" -171.415599 -14.022259 0.255667 1 1 1 3916.014 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 2.7 107 60 27.05 3894.5 0 86.70675 NA NA 9 "nfix" 0
"222" 564 7 "Fanuatapu" "Island" -171.399702 -14.013923 0.120254 1 1 1 3918.008 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 2.7 53 18 NA NA 0 93.27836 NA NA 0 "nfix" 0
"223" 566 17 "Tutuila" "Island" -170.717618 -14.300334 142.877457 1 1 1 3957.935 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 1.5 284 200 26.21871 4914.90323 1.16993 380.52468 36.77941 NA 408 "nfix" 1
"224" 567 11 "Aunuu" "Island" -170.553464 -14.284039 1.743404 1 1 1 3987.557 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 1.5 88 88 NA NA 0 237.36797 NA NA 14 "nfix" 0
"225" 568 14 "Ofu" "Island" -169.663731 -14.172184 7.734291 1 1 1 4079.235 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 0.31 170 103 26.38182 4643.72727 0.01879 15.89923 NA 2 288 "nfix" 0
"226" 569 11 "Olosega" "Island" -169.620375 -14.178551 7.270119 1 1 1 4081.128 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 0.31 165 46 27.1 4033 0.03248 23.51737 NA 4.28571 184 "nfix" 0
"227" 570 16 "Tau" "Island" -169.468214 -14.242045 59.616339 1 1 1 4089.434 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 0.05 227 153 25.54667 4469.36667 0.02556 14.72352 NA 6.98113 879 "nfix" 0
"228" 571 2 "Swains" "Island" -171.078439 -11.055876 3.710503 1 1 1 4096.719 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" NA 27 38 27.64 3315.6 0 4.27551 NA NA 12 "nfix" 0
"229" 572 0 "Rose" "Island" -168.146663 -14.544024 0.120738 0.700028160148421 0.292776370265093 2 4213.372 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" NA 8 0 NA NA 0 4.9936 NA NA 0 "nfix" 0
"230" 575 2 "Diego Garcia" "Island" 72.434263 -7.339329 37.317798 0.991156096616419 0.975192619316966 3 1781.799 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" "dev" NA 31 131 26.89732 2641.24107 0 NA NA NA 12 "nfix" 0
"231" 576 0 "Chirinkotan" "Island" 153.485986 48.980476 5.979015 1 1 1 308.21 "ASIA-TEMPERATE" "Boreal Forests/Taiga" "dev" 12.809 32 NA 2.32105 1380.42105 0 0.70104 NA 0 564 "nfix" 0
"232" 587 110 "Tasmania" "Island" 146.59427 -41.936208 68277.871468 0.942668524811372 0.746057832989875 227 73.168 "AUSTRALASIA" "Temperate Broadleaf & Mixed Forests" "nondev" NA 2100 834 10.7897 1278.89549 0.13744 8.23281 14.77919 9.74417 1516 "nfix" 16
"233" 607 3 "Bird" "Island" 55.205487 -3.720209 1.034969 1 1 1 1204.85 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" "dev" NA 59 NA 27.1 2076.75 0 3.68886 NA NA 4 "nfix" 0
"234" 608 2 "Conception" "Island" 55.365992 -4.663767 0.70365 1 1 1 1289.517 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" "nondev" NA 48 NA 26.85 2325.5 0.00013 101.89081 NA NA 28 "nfix" 0
"235" 609 3 "Cousin" "Island" 55.662858 -4.331231 0.433996 1 1 1 1288.789 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" "nondev" NA 66 NA 27 2225.5 0.00063 241.21706 NA NA 5 "nfix" 0
"236" 610 12 "Curieuse" "Island" 55.725234 -4.282818 3.349345 1 1 1 1288.931 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" "nondev" NA 110 NA 26.92222 2238.66667 0.41351 206.11719 NA NA 47 "nfix" 0
"237" 611 4 "Denis" "Island" 55.666641 -3.805835 1.673813 1 1 1 1248.281 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" "dev" NA 69 NA 27.08333 2163 0 3.68886 NA NA 7 "nfix" 0
"238" 612 11 "Felicite" "Island" 55.874865 -4.328061 2.88403 1 1 1 1304.36 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" "nondev" NA 109 NA 26.8625 2378.25 0.001 3.68886 NA NA 94 "nfix" 0
"239" 613 5 "Grande Soeur" "Island" 55.869106 -4.289915 0.889438 1 1 1 1301.506 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" "nondev" NA 56 NA 27.02 2261.8 0.00042 3.68886 NA NA 25 "nfix" 0
"240" 614 3 "Marianne" "Island" 55.9211 -4.341997 1.072542 1 1 1 1309.827 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" "nondev" NA 68 NA 27.04 2282.8 0.00104 3.68886 NA NA 31 "nfix" 0
"241" 615 6 "North Island, Seychelles" "Island" 55.244573 -4.392996 2.124342 1 1 1 1259.043 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" "nondev" NA 85 NA 26.95 2300.875 0.00908 3.68886 NA NA 44 "nfix" 0
"242" 616 7 "Therese" "Island" 55.401325 -4.674044 0.863156 1 1 1 1293.027 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" "nondev" NA 83 NA 26.9 2237 0.14152 101.89081 NA NA 19 "nfix" 0
"243" 627 3 "Chatham Islands" "Island" -176.525216 -43.938485 819.510817 0.908615367306372 0.588094259972802 37 2864.142 "AUSTRALASIA" "Temperate Broadleaf & Mixed Forests" "dev" 1.68 334 NA 11.55258 966.2303 0.00082 0.83846 6.63053 NA 277 "nfix" 0
"244" 633 0 "Cousine" "Island" 55.647724 -4.350736 0.318731 1 1 1 1288.985 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" "nondev" NA 14 NA 27 2232.66667 0 241.21706 NA NA 3 "nfix" 0
"245" 634 2 "Prasonisi" "Island" 23.094333 36.264389 0.099183 1 1 1 18.191 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 15 NA 18.9 526 0 8.30092 28 NA 0 "nfix" 0
"246" 635 7 "Antidragonera" "Island" 23.114431 36.235365 0.340359 1 1 1 21.104 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 87 NA 18.9 513 0.00051 4.4261 NA NA 3 "nfix" 0
"247" 636 10 "Megali Dragonera" "Island" 23.110364 36.2229 0.615035 1 1 1 22.39 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 108 NA 18.9 506.2 0 4.4261 NA 18 5 "nfix" 0
"248" 637 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "nfix" 0
"249" 638 2 "Avgo" "Island" 22.997455 36.094954 0.376283 1 1 1 38.359 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 14 NA 18.85 537.5 0 21.3343 NA 18 36 "nfix" 0
"250" 639 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "nfix" 0
"251" 640 2 "Lidia" "Island" 22.900346 36.192664 0.103312 1 1 1 31.781 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 15 NA 18.9 537.66667 0 7.46098 NA NA 0 "nfix" 0
"252" 674 4 "Robins Island" "Island" -72.462072 40.969205 1.874223 1 1 1 30.672 "NORTHERN AMERICA" "Temperate Conifer Forests" "nondev" NA 146 NA 11.59 1154.4 0.26914 0 NA 18 23 "nfix" 0
"253" 675 32 "Gyali Island" "Island" 27.121471 36.664275 4.812601 1 1 1 19.502 "ASIA-TEMPERATE" "Mediterranean Forests, Woodlands & Scrub" "dev" 0.032 229 NA 18.95294 706.05882 0.00051 24.5472 NA 17.42857 89 "nfix" 0
"254" 676 6 "Bonin Islands" "Island" 142.179626 26.975027 70.98061 0.335055770864747 0.0690630829707781 2090 1414.503 "ASIA-TEMPERATE" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 35 293 NA 23.17667 1384.97143 0.05927 44.88503 NA NA 270 "nfix" 2
"255" 691 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "nfix" 0
"256" 700 11 "Little Cayman" "Island" -80.04026 19.684628 35.805418 1 1 1 598.951 "SOUTHERN AMERICA" "Mangroves" "dev" 1.2 221 NA 27 1197.61972 0.42829 30.99908 NA 8 9 "nfix" 0
"257" 736 184 "Corsica" "Island" 9.105559 42.151732 8739.211185 1 1 1 82.363 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" "nondev" 23 3041 398 13.3567 833.84623 1.11942 38.7007 29.58532 19.23419 2462 "nfix" 1
"258" 738 233 "Sicily" "Island" 14.155497 37.587635 25453.625312 1 1 1 3.08 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 2431 153 15.87172 532.30821 4.19999 193.94644 49.04469 31.7926 3244 "nfix" 14
"259" 739 192 "Sardinia" "Island" 9.036224 40.090224 23784.2013 1 1 1 184.247 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 2161 142 15.6638 654.71922 2.04302 67.96582 40.58714 26.2727 1716 "nfix" 16
"260" 914 18 "Fernando de Noronha" "Island" -32.425866 -3.856477 21.095972 1 1 1 356.222 "SOUTHERN AMERICA" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 12.3 157 123 26.61395 1546.4186 0.60771 111.2561 NA NA 112 "nfix" 0
"261" 915 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "nfix" 0
"262" 916 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "nfix" 0
"263" 917 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "nfix" 0
"264" 918 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "nfix" 0
"265" 920 97 "Ikaria" "Island" 26.15185 37.595995 254.964595 1 1 1 49.921 "ASIA-TEMPERATE" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 981 NA 15.72713 614.35372 0.57227 32.73488 34.84512 22.06034 943 "nfix" 0
"266" 922 17 "Wrangel Island" "Island" -179.462342 71.203096 7764.309688 0.676327269005759 0.657883346227422 2 198.567 "ASIA-TEMPERATE" "Tundra" "nondev" NA 360 NA -11.32627 181.90078 NA 0.0388 4.95351 3.31654 995 "nfix" 2
"267" 923 42 "Yioura" "Island" 24.166649 39.391115 11.018397 1 1 1 59.53 "EUROPE" "Mediterranean Forests, Woodlands & Scrub" "nondev" NA 433 NA 16.45938 705.25 0.00011 19.20091 NA 13.41176 449 "nfix" 0
"268" 925 7 "San Lorenzo" "Island" -112.82983 28.637236 37.282095 0.884569496429855 0.774271490209094 2 16.298 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" 3.9 81 NA 23.97375 100.075 0 0 NA 4 375 "nfix" 0
"269" 927 12 "San Estéban" "Island" -112.577719 28.701964 40.567521 1 1 1 34.648 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" 1.25 123 NA 23.37 109.85714 0 0 NA 4 352 "nfix" 0
"270" 928 0 "San Pedro Mártir" "Island" -112.3072 28.381396 2.882674 1 1 1 49.807 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" 1.25 25 NA NA NA 0 NA NA NA 195 "nfix" 0
"271" 929 2 "San Pedro Nolasco" "Island" -111.379026 27.968392 3.480279 1 1 1 14.856 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" 1.2 56 NA 24.1 195.83333 0 0 NA 14 0 "nfix" 0
"272" 930 9 "Tortuga" "Island" -111.880296 27.441629 11.421698 1 1 1 35.566 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" 1.25 75 NA 23.61333 159 0 NA NA NA 165 "nfix" 0
"273" 931 13 "San Marcos" "Island" -112.074207 27.218583 29.59845 1 1 1 4.824 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" 3.9 138 NA 24.03898 157.45763 0.1458 15.58797 NA 18.78378 202 "nfix" 0
"274" 932 5 "San Ildefonso" "Island" -111.429672 26.63194 1.017933 1 1 1 10.04 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" 1.25 34 NA NA NA 0 NA NA NA 22 "nfix" 0
"275" 933 12 "Coronado" "Island" -111.273868 26.119901 7.580726 1 1 1 2.644 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" 1.2 121 NA 24.79286 181.5 7e-05 0 NA 8.72727 206 "nfix" 0
"276" 934 15 "Carmen" "Island" -111.153964 25.964707 147.792038 1 1 1 7.876 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "nondev" NA 188 NA 24.16067 215.00562 6e-05 0.04269 7.125 4.96296 359 "nfix" 0
"277" 935 10 "Danzante" "Island" -111.251841 25.787374 4.180209 1 1 1 2.66 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "nondev" NA 128 NA 24.8 198.8 0 0 NA 8.4 165 "nfix" 0
"278" 936 10 "Monserrat (Sea of Cortés)" "Island" -111.035107 25.683273 18.980131 1 1 1 13.665 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" 3.9 123 NA 24.40435 230.82609 0 0 NA 4 172 "nfix" 0
"279" 937 10 "Santa Catalina" "Island" -110.779583 25.650896 40.389079 1 1 1 25.115 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "nondev" NA 117 NA 24.58889 212.88889 0 0 NA 4 306 "nfix" 1
"280" 938 12 "Santa Cruz" "Island" -110.715872 25.285308 13.548427 1 1 1 19.854 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "nondev" NA 97 NA 24.13333 245.33333 0 0 NA 4 427 "nfix" 0
"281" 939 4 "San Diego" "Island" -110.699124 25.199186 0.644444 1 1 1 18.995 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "nondev" NA 73 NA 25 209 0 NA NA NA 0 "nfix" 0
"282" 940 21 "San José" "Island" -110.621904 24.980577 183.710474 1 1 1 4.753 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "nondev" NA 213 NA 24.10522 230.03913 0.00012 0.14705 6.46875 4.2 555 "nfix" 0
"283" 941 7 "San Francisco" "Island" -110.573185 24.829748 4.268652 1 1 1 7.473 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "nondev" NA 108 NA 25.08333 211.83333 0 NA NA 4 78 "nfix" 0
"284" 942 23 "Espíritu Santo" "Island" -110.350691 24.488616 104.828604 0.81851665219161 0.734370764434806 5 6.239 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "nondev" NA 232 NA 24.71374 213.0458 5e-05 0.15107 8.55319 5.6 472 "nfix" 0
"285" 943 21 "Cerralvo" "Island" -109.874134 24.233087 139.14443 1 1 1 8.642 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "nondev" NA 224 NA 23.58079 236.39548 0 0 6 4 663 "nfix" 0
"286" 944 2 "Alcatraz" "Island" -111.967814 28.811278 0.453927 1 1 1 1.543 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "nondev" NA 41 NA 24.7 131.66667 0 0 NA NA 0 "nfix" 0
"287" 945 2 "Cholludo" "Island" -112.30557 28.73751 0.075411 1 1 1 28.403 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "nondev" NA 28 NA 24.2 105 0 NA NA NA 0 "nfix" 0
"288" 946 9 "Datíl" "Island" -112.290641 28.721227 1.472069 1 1 1 28.401 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" 1.25 99 NA 24.1 110.6 0 0 NA 4 44 "nfix" 0
"289" 947 0 "Granito" "Island" -113.539487 29.564357 0.272398 1 1 1 27.957 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" 1.2 4 NA 23.65 82 0 0 6 4 0 "nfix" 0
"290" 948 0 "Las Ánimas" "Island" -110.510447 25.112882 0.140525 1 1 1 26.977 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" 3.96 11 NA NA NA 0 NA NA NA 0 "nfix" 0
"291" 949 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "nfix" 0
"292" 950 1 "Mejía" "Island" -113.570312 29.556631 2.510664 1 1 1 24.311 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" 1.2 30 NA 23.5125 90 0 0 6 4 100 "nfix" 0
"293" 951 1 "Partida Norte" "Island" -113.040126 28.891593 1.03678 1 1 1 17.824 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" 1.2 16 NA 24.275 89.5 0 0 NA 4 21 "nfix" 0
"294" 952 0 "Patos" "Island" -112.459867 29.270494 0.48287 1 1 1 8.825 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" 1.2 10 NA 24.6 98.75 0 NA NA 5 0 "nfix" 0
"295" 953 0 "Rasa" "Island" -112.980277 28.823965 0.640662 1 1 1 20.766 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" 1.2 19 0 NA NA 0 0 NA NA 0 "nfix" 0
"296" 954 0 "Salsipuedes" "Island" -112.956152 28.727266 1.239321 1 1 1 19.197 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" 3.9 15 NA 24.4 90.66667 0 0 NA NA 0 "nfix" 0
"297" 955 1 "San Luis" "Island" -114.476005 30.018485 0.382549 1 1 1 6.821 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" 1.25 10 NA 24.3 84 0 0 NA 8 0 "nfix" 0
"298" 956 0 "Santa Ines" "Island" -111.911774 27.037628 0.276777 1 1 1 4.705 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" 14.15 5 NA NA NA 0 NA NA NA 0 "nfix" 0
"299" 957 5 "Smith" "Island" -113.5099 29.071212 8.830483 1 1 1 2.174 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "nondev" NA 71 NA 23.78333 75.08333 0 0 NA 8 326 "nfix" 0
"300" 958 3 "Ventana" "Island" -113.510182 28.996111 1.305544 1 1 1 3.143 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "nondev" NA 61 NA 24.05 69.16667 0 0 NA NA 36 "nfix" 0
"301" 959 3 "Cabeza de Caballo" "Island" -113.479472 28.972369 0.731567 1 1 1 2.008 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" 1.3 35 NA 24.08 75.6 0 0 NA NA 50 "nfix" 0
"302" 960 2 "Piojo" "Island" -113.465221 29.017921 0.697964 1 1 1 6.27 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "nondev" NA 26 NA 24.1 74 0 0 NA 8 0 "nfix" 0
"303" 961 2 "Mitlan" "Island" -113.518268 29.0672 0.176856 1 1 1 2.016 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "nondev" NA 34 NA 23.9 73 0 0 NA NA 69 "nfix" 0
"304" 962 1 "Pata" "Island" -113.513949 29.01457 0.151995 1 1 1 2.58 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "nondev" NA 36 NA 24.1 68 0 0 NA NA 0 "nfix" 0
"305" 963 0 "Flecha" "Island" -113.52278 29.005173 0.136871 1 1 1 2.866 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "nondev" NA 16 NA 24.1 68 0 0 NA NA 0 "nfix" 0
"306" 964 2 "Bota" "Island" -113.513495 29.011024 0.102667 1 1 1 2.951 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "nondev" NA 29 NA 24.1 68 0 0 NA NA 0 "nfix" 0
"307" 965 1 "Coronadito" "Island" -113.529155 29.09776 0.066583 1 1 1 3.036 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" 1.25 19 NA 24 77 0 0 NA NA 0 "nfix" 0
"308" 966 0 "Gemelito East" "Island" -113.475557 28.956229 0.080637 1 1 1 0.775 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" 1.3 11 NA 24.2 75 0 0 NA 15 0 "nfix" 0
"309" 967 0 "Jorobado" "Island" -113.524526 29.012202 0.042641 1 1 1 2.261 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "nondev" NA 6 NA 24.1 67 0 0 NA NA 0 "nfix" 0
"310" 968 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "nfix" 0
"311" 969 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "nfix" 0
"312" 970 0 "Gemelito West" "Island" -113.481895 28.955863 0.057769 1 1 1 0.773 "NORTHERN AMERICA" "Deserts & Xeric Shrublands" "dev" 1.3 10 NA 24.2 74.5 0 0 NA 15 0 "nfix" 0
"313" 975 1 "Campbell Island" "Island" 169.162031 -52.54359 113.265955 1 1 1 2231.241 "AUSTRALASIA" "Tundra" "dev" 8.5 114 NA 6.52353 1484.19005 0.00019 0 NA NA 441 "nfix" 0
"314" 976 0 "Snares Islands" "Island" 166.592748 -48.031541 5.429957 0.820878323714166 0.410094355807171 5 1782.587 "AUSTRALASIA" "Temperate Broadleaf & Mixed Forests" "dev" NA 18 NA 10.2 1279 0 NA 0 NA 55 "nfix" 0
"315" 984 35 "New Caledonia" "Island" 165.700102 -21.306615 18825.616614 0.871567236251803 0.266409887574375 283 814.764 "PACIFIC" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 37 3210 NA 22.23773 1692.72425 0.16255 13.41437 27.43781 17.91605 1513 "nfix" 71
"316" 986 16 "Mahe" "Island" 55.46728 -4.676443 163.012831 1 1 1 1288.291 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" "nondev" NA 256 NA 25.88737 2555.11579 2.34927 480.40661 49.79487 NA 742 "nfix" 0
"317" 987 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "nfix" 0
"318" 988 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "nfix" 0
"319" 989 6 "Ile St Anne" "Island" 55.501058 -4.607185 1.461074 1 1 1 1296.469 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" "nondev" NA 45 NA 27.0125 2160.625 0.54757 609.8457 NA NA 38 "nfix" 0
"320" 990 2 "Ile au Cerf" "Island" 55.50045 -4.634783 1.131995 1 1 1 1298.439 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" "nondev" NA 22 NA 27 2087.5 0.36624 609.8457 NA NA 0 "nfix" 0
"321" 991 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "nfix" 0
"322" 992 3 "Ile Longue" "Island" 55.508217 -4.626599 0.245212 1 1 1 1298.778 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" "nondev" NA 39 NA 27 2153.25 0 609.8457 NA NA 0 "nfix" 0
"323" 993 0 "Ile Moyenne" "Island" 55.508278 -4.619597 0.095114 1 1 1 1298.596 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" "nondev" NA 4 NA 27 2170 0 609.8457 NA NA 0 "nfix" 0
"324" 994 3 "Ile Anonyme" "Island" 55.52594 -4.659656 2.140095 1 1 1 1302.286 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" "nondev" NA 27 NA 27 2142 0.34969 573.35309 NA NA 1 "nfix" 0
"325" 995 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "nfix" 0
"326" 996 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "nfix" 0
"327" 998 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "nfix" 0
"328" 999 0 "Ile aux Vaches Marines" "Island" 55.433581 -4.685866 0.045754 1 1 1 1297.304 "AFRICA" "Tropical & Subtropical Moist Broadleaf Forests" "dev" 0.127 13 NA 27 2068 0 215.83008 NA NA 0 "nfix" 0
